sku,attribute_set_code,product_type,additional_attributes
P00002093,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=169"
P00002094,Migration_Default,virtual,"color=Black/Grey,is_recurring=Yes,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
P00002095,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Blue/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=171"
P00001918,Migration_Default,simple,"color=Red/White,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=668&size=169"
P00001919,Migration_Default,virtual,"color=Red/White,is_recurring=Yes,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
P00001920,Migration_Default,virtual,"color=Red/White,is_recurring=Yes,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
P00001925,Migration_Default,simple,"color=White/Black,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=81&size=169"
P00001926,Migration_Default,simple,"color=White/Black,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=81&size=170"
P00001927,Migration_Default,virtual,"color=White/Black,is_recurring=Yes,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Red/Black,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
P00002055,Migration_Default,simple,"color=Black/Red,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Fight > Boxing > Gloves > Training Gloves,engineered_for=Speed Bag Workout|Training,offline_product=No,filter_color=Black/Red,limited_edition=No,exclude_tag=Yes,custom_layout_update_file=No update"
P00002056,Migration_Default,virtual,"color=Black/Red,is_recurring=Yes,size=14 OZ,google_product_category=Fight > Boxing > Gloves > Training Gloves,offline_product=No,filter_color=Black/Red,limited_edition=No,exclude_tag=Yes,custom_layout_update_file=No update"
P00002057,Migration_Default,virtual,"color=Black/Red,is_recurring=Yes,size=16 OZ,google_product_category=Fight > Boxing > Gloves > Training Gloves,engineered_for=Cardio & Strength Training|Sparring|Training,offline_product=No,filter_color=Black/Red,limited_edition=No,exclude_tag=Yes,custom_layout_update_file=No update"
core-training-gloves,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Fight>Boxing>Gloves>Training Gloves,offline_product=No,filter_color=Black/Red,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>,sizechart=size-charts/boxing-gloves"
core-training-gloves,Migration_Default,configurable,
P00002334,Migration_Default,simple,"color=Flame Red,is_recurring=Yes,gift_wrapping_available=No,size=8 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=89&size=187,sizechart=size-charts/boxing-gloves"
P00002336,Migration_Default,simple,"color=Flame Red,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=89&size=169"
P00002337,Migration_Default,simple,"color=Flame Red,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=89&size=170,sizechart=size-charts/boxing-gloves"
P00002338,Migration_Default,simple,"color=Flame Red,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=89&size=171,sizechart=size-charts/boxing-gloves"
P00002335,Migration_Default,simple,"color=Flame Red,is_recurring=Yes,gift_wrapping_available=No,size=10 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=89&size=165,sizechart=size-charts/boxing-gloves"
P00002349,Migration_Default,simple,"color=Gold,is_recurring=Yes,gift_wrapping_available=No,size=8 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=68&size=187,sizechart=size-charts/boxing-gloves"
P00002351,Migration_Default,simple,"color=Gold,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=68&size=169,sizechart=size-charts/boxing-gloves"
P00002352,Migration_Default,simple,"color=Gold,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=68&size=170,sizechart=size-charts/boxing-gloves"
P00002353,Migration_Default,simple,"color=Gold,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=68&size=171,rating=1,wesupply_estimation_display=Yes,is_featured=No,mix_and_match=No"
P00002350,Migration_Default,simple,"color=Gold,is_recurring=Yes,gift_wrapping_available=No,size=10 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=68&size=165,sizechart=size-charts/boxing-gloves"
P00002339,Migration_Default,simple,"color=Olive Green,is_recurring=Yes,gift_wrapping_available=No,size=8 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=91&size=187,sizechart=size-charts/boxing-gloves"
P00002341,Migration_Default,simple,"color=Olive Green,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=91&size=169,sizechart=size-charts/boxing-gloves"
P00002342,Migration_Default,simple,"color=Olive Green,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=91&size=170"
P00002343,Migration_Default,simple,"color=Olive Green,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=91&size=171,sizechart=size-charts/boxing-gloves"
P00002340,Migration_Default,simple,"color=Olive Green,is_recurring=Yes,gift_wrapping_available=No,size=10 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=91&size=165,sizechart=size-charts/boxing-gloves"
P00002354,Migration_Default,simple,"color=Grey,is_recurring=Yes,gift_wrapping_available=No,size=8 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=1173&size=187,sizechart=size-charts/boxing-gloves"
P00002356,Migration_Default,simple,"color=Grey,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=1173&size=169,sizechart=size-charts/boxing-gloves"
P00002357,Migration_Default,simple,"color=Grey,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,custom_layout_update_file=No update,swatch_data=color=1173&size=170,sizechart=size-charts/boxing-gloves"
P00002358,Migration_Default,simple,"color=Grey,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=1173&size=171"
P00002355,Migration_Default,simple,"color=Grey,is_recurring=Yes,gift_wrapping_available=No,size=10 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=1173&size=165,sizechart=size-charts/boxing-gloves"
P00002344,Migration_Default,simple,"color=Wine,is_recurring=Yes,gift_wrapping_available=No,size=8 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=1195&size=187,sizechart=size-charts/boxing-gloves"
P00002346,Migration_Default,simple,"color=Wine,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,custom_layout_update_file=No update,swatch_data=color=1195&size=169,sizechart=size-charts/boxing-gloves"
P00002347,Migration_Default,simple,"color=Wine,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update,swatch_data=color=1195&size=170"
P00002348,Migration_Default,simple,"color=Wine,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,custom_layout_update_file=No update,swatch_data=color=1195&size=171,sizechart=size-charts/boxing-gloves"
P00002345,Migration_Default,simple,"color=Wine,is_recurring=Yes,gift_wrapping_available=No,size=10 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,custom_layout_update_file=No update,swatch_data=color=1195&size=165,sizechart=size-charts/boxing-gloves"
P00002052,Migration_Default,simple,"color=Blue,is_recurring=No,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Cardio Boxing Workout|Cardio Training|Mitt Workout|Sparring|Training,offline_product=No,filter_color=Blue,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update"
P00000487,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,google_product_category=Sporting Goods>Combat Sports>Punching & Training Bag Accessories,engineered_for=Cardio Boxing Workout|Free Standing Heavy Bag Workouts|Heavy Bag Training|Heavy Bag Training & Mitt Work|Heavy Bag Work|Heavy Bag Workouts|Training,technology=everflex,offline_product=No,filter_color=Grey/Red,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update"
P00002642,Migration_Default,simple,"is_recurring=Yes,gift_wrapping_available=No,size=One Size,google_product_category=Apparel & Accessories > Clothing > Outerwear,technology=evershield,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update"
P00002643,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,size=One Size,google_product_category=Apparel & Accessories > Clothing > Outerwear,technology=evershield,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,custom_layout_update_file=No update"
1910-pro-sparring-laced-gloves,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>,sizechart=size-charts/boxing-gloves"
P00001681,Migration_Default,simple,"color=White,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1197&size=169"
P00001682,Migration_Default,simple,"color=White,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1197&size=170"
P00001683,Migration_Default,simple,"color=White,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1197&size=171"
P00001692,Migration_Default,simple,"color=Red,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1198&size=169"
P00001693,Migration_Default,simple,"color=Red,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1198&size=170"
P00001694,Migration_Default,simple,"color=Red,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1198&size=171"
P00001674,Migration_Default,simple,"color=Black,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1196&size=169"
P00001675,Migration_Default,simple,"color=Black,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1196&size=170"
P00001676,Migration_Default,simple,"color=Black,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=1196&size=171"
P00001677,Migration_Default,simple,"color=Blue,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=49&size=169"
P00001678,Migration_Default,simple,"color=Blue,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=49&size=170"
P00001679,Migration_Default,simple,"color=Blue,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,custom_layout_update_file=No update,swatch_data=color=49&size=171"
P00002501,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=evershield,offline_product=No,filter_color=Black|Red|White,sizing_chart_info=Size Chart_Training Glove,limited_edition=No,estimated_delivery_enable=Inherited,estimated_delivery_days_from=5,estimated_delivery_days_to=7,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=169"
P00002502,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=evershield,offline_product=No,filter_color=Black|Red|White,sizing_chart_info=Size Chart_Training Glove,limited_edition=No,estimated_delivery_enable=Inherited,estimated_delivery_days_from=5,estimated_delivery_days_to=7,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=72&size=170"
P00002503,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=evershield,offline_product=No,filter_color=Black|Red|White,sizing_chart_info=Size Chart_Training Glove,limited_edition=No,estimated_delivery_enable=Inherited,estimated_delivery_days_from=5,estimated_delivery_days_to=7,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=171"
1910-Pro-Sparring-Hook-Loop Gloves,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>,sizechart=size-charts/boxing-gloves"
P00002504,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=169"
P00002505,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=170"
P00002506,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=171"
P00002507,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=169"
P00002508,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=170"
P00002509,Migration_Default,simple,"color=Brown,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=72&size=171"
1910-handwraps,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
1910-headgear,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,sizechart=size-charts/headgear"
P00002270,Migration_Default,simple,"color=Black,is_recurring=Yes,gift_wrapping_available=No,size=180 IN,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=1196&size=221"
P00002269,Migration_Default,simple,"color=White,is_recurring=Yes,gift_wrapping_available=No,size=180 IN,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=1197&size=221"
P00002121,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=S,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=161"
P00002123,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=M,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=162"
P00002124,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=L,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=163"
P00002125,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=XL,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=655&size=12"
1910-groin-protector,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,sizechart=size-charts/groin-protector"
P00002120,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=One Size,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
P00002272,Migration_Default,simple,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,rating=1,wesupply_estimation_display=Yes,is_featured=No,mix_and_match=No"
P00002274,Migration_Default,simple,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update"
P00002276,Migration_Default,simple,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update"
1910-Double-End-Bag,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
P00002118,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=S/M,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,swatch_data=color=655&size=158"
P00002119,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=L/XL,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=655&size=159"
P00002115,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=7"",google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
P00002117,Migration_Default,simple,"color=Black/White,is_recurring=Yes,gift_wrapping_available=No,size=9,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,filter_color=Black/White,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
